Date/Time,LV ActivePower (kW)
2021-01-01 13:00:00,398.5766452019021
2021-01-01 13:10:00,12.669132401708193
2021-01-01 13:20:00,345.52081055391386
2021-01-01 13:30:00,465.4785017197325
2021-01-01 13:40:00,694.2257423119244
2021-01-01 13:50:00,299.573867509033
2021-01-01 14:00:00,246.10008569205488
2021-01-01 14:10:00,312.00809567250656
2021-01-01 14:20:00,599.990315020319
2021-01-01 14:30:00,487.2000756919051
2021-01-01 14:40:00,320.02723695467427
2021-01-01 14:50:00,533.1515366889038
2021-01-01 15:00:00,454.421567712357
2021-01-01 15:10:00,633.232186421706
2021-01-01 15:20:00,303.5787102573836
2021-01-01 15:30:00,382.9319385006544
2021-01-01 15:40:00,374.5065621526436
2021-01-01 15:50:00,164.67770266531772
2021-01-01 16:00:00,521.0458104366006
2021-01-01 16:10:00,518.4623243623391
2021-01-01 16:20:00,471.6918175684688
2021-01-01 16:30:00,428.15778682123175
2021-01-01 16:40:00,196.39527311114625
2021-01-01 16:50:00,399.7225758848628
2021-01-01 17:00:00,419.67885736386484
2021-01-01 17:10:00,332.1242190961258
2021-01-01 17:20:00,464.6681259490525
2021-01-01 17:30:00,582.0686093961526
2021-01-01 17:40:00,882.8162540848401
2021-01-01 17:50:00,544.802630239813
2021-01-01 18:00:00,565.6923899487671
2021-01-01 18:10:00,503.57551567944824
2021-01-01 18:20:00,138.97987861817174
2021-01-01 18:30:00,521.6876984935672
2021-01-01 18:40:00,543.2796901073173
2021-01-01 18:50:00,1028.1119616817805
2021-01-01 19:00:00,501.20784805581087
2021-01-01 19:10:00,604.1925166343593
2021-01-01 19:20:00,541.1301016145007
2021-01-01 19:30:00,318.51255089594997
2021-01-01 19:40:00,784.9746152503267
2021-01-01 19:50:00,710.9446398073583
2021-01-01 20:00:00,722.8983868764587
2021-01-01 20:10:00,386.93435061235016
2021-01-01 20:20:00,853.4763247510786
2021-01-01 20:30:00,296.6385452262335
2021-01-01 20:40:00,698.4570436912181
2021-01-01 20:50:00,1023.2390872234236
2021-01-01 21:00:00,391.0884025708126
2021-01-01 21:10:00,479.9690944045076
2021-01-01 21:20:00,617.1770524190152
2021-01-01 21:30:00,500.55485352962415
2021-01-01 21:40:00,295.1054688660325
2021-01-01 21:50:00,622.9237868178731
2021-01-01 22:00:00,400.70825259428835
2021-01-01 22:10:00,711.8299526901477
2021-01-01 22:20:00,437.15366009942227
2021-01-01 22:30:00,934.9368992967892
2021-01-01 22:40:00,472.19524433001845
2021-01-01 22:50:00,568.3137598006098
2021-01-01 23:00:00,799.2938454774443
2021-01-01 23:10:00,394.2659597681743
2021-01-01 23:20:00,689.7632168873648
2021-01-01 23:30:00,909.5160777655788
2021-01-01 23:40:00,330.39097154407335
2021-01-01 23:50:00,692.5981812935831
2021-01-02 00:00:00,711.4153645376848
2021-01-02 00:10:00,819.554286910869
2021-01-02 00:20:00,419.533894222492
2021-01-02 00:30:00,406.5503612226738
2021-01-02 00:40:00,778.730875043465
2021-01-02 00:50:00,737.4235127461485
2021-01-02 01:00:00,731.7922103283464
2021-01-02 01:10:00,754.6332986037592
2021-01-02 01:20:00,552.9715918509179
2021-01-02 01:30:00,739.0429272381638
2021-01-02 01:40:00,754.8050158729577
2021-01-02 01:50:00,556.9011628069754
2021-01-02 02:00:00,1076.4897760911465
2021-01-02 02:10:00,801.647298642097
2021-01-02 02:20:00,472.14818010079006
2021-01-02 02:30:00,845.2300026121155
2021-01-02 02:40:00,522.4754966689592
2021-01-02 02:50:00,878.3033624460028
2021-01-02 03:00:00,956.0621427536279
2021-01-02 03:10:00,563.6450363762486
2021-01-02 03:20:00,923.8770008508645
2021-01-02 03:30:00,817.1599516818756
2021-01-02 03:40:00,902.3994208565983
2021-01-02 03:50:00,1120.7111546148544
2021-01-02 04:00:00,695.621566627212
2021-01-02 04:10:00,597.279967535011
2021-01-02 04:20:00,573.4336206783952
2021-01-02 04:30:00,591.4649686766395
2021-01-02 04:40:00,742.47833344311
2021-01-02 04:50:00,829.3817687280081
2021-01-02 05:00:00,819.7231995184185
2021-01-02 05:10:00,933.0362419386927
2021-01-02 05:20:00,773.3953291977607
2021-01-02 05:30:00,1064.677851256172
2021-01-02 05:40:00,724.1964010736428
2021-01-02 05:50:00,1324.2989008957597
2021-01-02 06:00:00,908.516326499494
2021-01-02 06:10:00,615.0495465837852
2021-01-02 06:20:00,575.3810932569052
2021-01-02 06:30:00,889.1128680227779
2021-01-02 06:40:00,750.9648006319718
2021-01-02 06:50:00,941.4765338671923
2021-01-02 07:00:00,896.3230664518719
2021-01-02 07:10:00,790.0888196384304
2021-01-02 07:20:00,638.2547988417612
2021-01-02 07:30:00,507.5828434687514
2021-01-02 07:40:00,724.1677761246559
2021-01-02 07:50:00,987.648662740148
2021-01-02 08:00:00,862.06537677637
2021-01-02 08:10:00,572.9561110629473
2021-01-02 08:20:00,859.5767341656258
2021-01-02 08:30:00,904.8200795351377
2021-01-02 08:40:00,653.7804729317603
2021-01-02 08:50:00,864.0715700345975
2021-01-02 09:00:00,847.7220439206375
2021-01-02 09:10:00,610.2190859062872
2021-01-02 09:20:00,913.0824883034169
2021-01-02 09:30:00,956.3727499789401
2021-01-02 09:40:00,1063.4958122380388
2021-01-02 09:50:00,1060.2945165776273
2021-01-02 10:00:00,576.6275325901937
2021-01-02 10:10:00,667.2023899573533
2021-01-02 10:20:00,960.3590697259858
2021-01-02 10:30:00,962.6723867674328
2021-01-02 10:40:00,965.4664120116074
2021-01-02 10:50:00,1635.5232853568866
2021-01-02 11:00:00,981.6535731349745
2021-01-02 11:10:00,1097.065391623256
2021-01-02 11:20:00,1063.207655764896
2021-01-02 11:30:00,1005.1187783067228
2021-01-02 11:40:00,814.1980287543248
2021-01-02 11:50:00,1031.435135779727
2021-01-02 12:00:00,727.4436673869135
2021-01-02 12:10:00,836.9903529772741
2021-01-02 12:20:00,789.6046155620901
2021-01-02 12:30:00,905.3532324868296
2021-01-02 12:40:00,1354.1889685665667
2021-01-02 12:50:00,520.0607814939176
2021-01-02 13:00:00,1033.0000806003882
2021-01-02 13:10:00,575.4166926669706
2021-01-02 13:20:00,805.7628646860715
2021-01-02 13:30:00,1120.1062199910225
2021-01-02 13:40:00,917.3164048024753
2021-01-02 13:50:00,691.0331297974761
2021-01-02 14:00:00,765.6203588928097
2021-01-02 14:10:00,1046.676944368945
2021-01-02 14:20:00,766.7375886339086
2021-01-02 14:30:00,958.1333284990042
2021-01-02 14:40:00,925.9637986011535
2021-01-02 14:50:00,788.5142553640802
2021-01-02 15:00:00,1349.5850616100538
2021-01-02 15:10:00,1049.5189426055476
2021-01-02 15:20:00,519.6224422626376
2021-01-02 15:30:00,963.8345231504981
2021-01-02 15:40:00,796.0558996687471
2021-01-02 15:50:00,1100.746177083278
2021-01-02 16:00:00,773.5784188478232
2021-01-02 16:10:00,910.9350279746038
2021-01-02 16:20:00,1036.6561701183357
2021-01-02 16:30:00,1110.5627551124273
2021-01-02 16:40:00,699.081996891581
2021-01-02 16:50:00,873.9471099794443
2021-01-02 17:00:00,847.5408479204915
2021-01-02 17:10:00,813.5230487309883
2021-01-02 17:20:00,1298.9151190001605
2021-01-02 17:30:00,1028.4323385470193
2021-01-02 17:40:00,696.8472403102724
2021-01-02 17:50:00,1134.1607251135263
2021-01-02 18:00:00,1376.5601102178696
2021-01-02 18:10:00,1160.1386501048255
2021-01-02 18:20:00,651.2644861238417
2021-01-02 18:30:00,859.7606628728176
2021-01-02 18:40:00,1211.4347854939683
2021-01-02 18:50:00,817.9397846885087
2021-01-02 19:00:00,1049.634694007091
2021-01-02 19:10:00,1117.170723104074
2021-01-02 19:20:00,778.2068612833368
2021-01-02 19:30:00,953.0128329749697
2021-01-02 19:40:00,317.9652570392496
2021-01-02 19:50:00,762.61785740234
2021-01-02 20:00:00,918.2342238342657
2021-01-02 20:10:00,720.4194626732847
2021-01-02 20:20:00,1297.6623506033936
2021-01-02 20:30:00,686.33152066748
2021-01-02 20:40:00,885.5062915559789
2021-01-02 20:50:00,1000.7943542910587
2021-01-02 21:00:00,1264.0075756063782
2021-01-02 21:10:00,689.6627678649813
2021-01-02 21:20:00,1210.5258031256112
2021-01-02 21:30:00,980.9730673267229
2021-01-02 21:40:00,783.633649335663
2021-01-02 21:50:00,1073.340495586513
2021-01-02 22:00:00,1021.6916331879156
2021-01-02 22:10:00,862.7716601294984
2021-01-02 22:20:00,997.6862188078042
2021-01-02 22:30:00,907.5492506728353
2021-01-02 22:40:00,1008.1769871590769
2021-01-02 22:50:00,1118.7365593619643
2021-01-02 23:00:00,1304.3260313942403
2021-01-02 23:10:00,740.3471291555906
2021-01-02 23:20:00,1415.279761963463
2021-01-02 23:30:00,598.9936635191897
2021-01-02 23:40:00,959.7676006312224
2021-01-02 23:50:00,1108.4766991346362
2021-01-03 00:00:00,1047.6754943494793
2021-01-03 00:10:00,867.5762879686165
2021-01-03 00:20:00,951.1060051771125
2021-01-03 00:30:00,894.7197084585807
2021-01-03 00:40:00,876.0115462303113
2021-01-03 00:50:00,1164.344667221342
2021-01-03 01:00:00,1066.3422296808808
2021-01-03 01:10:00,856.8472197045611
2021-01-03 01:20:00,1175.8142294576674
2021-01-03 01:30:00,1057.794371875977
2021-01-03 01:40:00,1159.3221915058862
2021-01-03 01:50:00,1123.0659124835004
2021-01-03 02:00:00,831.7065848369512
2021-01-03 02:10:00,885.8098793285819
2021-01-03 02:20:00,1147.620357649067
2021-01-03 02:30:00,1120.5262799870825
2021-01-03 02:40:00,994.5375321368756
2021-01-03 02:50:00,1022.423978732203
2021-01-03 03:00:00,1254.7071534628292
2021-01-03 03:10:00,881.0505844737589
2021-01-03 03:20:00,1108.9500373436542
2021-01-03 03:30:00,959.2327362812392
2021-01-03 03:40:00,956.2507350522568
2021-01-03 03:50:00,1219.6330554028375
2021-01-03 04:00:00,1165.0266622205381
2021-01-03 04:10:00,1162.6860235074164
2021-01-03 04:20:00,1261.095557071536
2021-01-03 04:30:00,1004.1912583570671
2021-01-03 04:40:00,1136.3467739685038
2021-01-03 04:50:00,937.8435142168938
2021-01-03 05:00:00,1064.6458194895733
2021-01-03 05:10:00,973.6746213132049
2021-01-03 05:20:00,1018.96811085216
2021-01-03 05:30:00,1118.4410144384149
2021-01-03 05:40:00,835.5811740157951
2021-01-03 05:50:00,1417.4934815334605
2021-01-03 06:00:00,797.5782854858702
2021-01-03 06:10:00,755.6848001310443
2021-01-03 06:20:00,1229.860490286983
2021-01-03 06:30:00,1156.2616863801172
2021-01-03 06:40:00,1122.4189898314344
2021-01-03 06:50:00,1122.9050622949271
2021-01-03 07:00:00,994.4026040597773
2021-01-03 07:10:00,816.99215628705
2021-01-03 07:20:00,1011.170098171209
2021-01-03 07:30:00,860.1180950197289
2021-01-03 07:40:00,1190.0907411078292
2021-01-03 07:50:00,965.1467936318852
2021-01-03 08:00:00,828.9254372033793
2021-01-03 08:10:00,929.1894593198604
2021-01-03 08:20:00,1075.4698280121554
2021-01-03 08:30:00,879.5307091009495
2021-01-03 08:40:00,827.1988112522594
2021-01-03 08:50:00,1039.7228073881806
2021-01-03 09:00:00,1039.2963744976323
2021-01-03 09:10:00,888.2073579105852
2021-01-03 09:20:00,894.6565197730853
2021-01-03 09:30:00,1034.5176297821545
2021-01-03 09:40:00,697.7095278441872
2021-01-03 09:50:00,705.0277070555333
2021-01-03 10:00:00,842.0010155740607
2021-01-03 10:10:00,942.1451802515562
2021-01-03 10:20:00,1046.1362487440417
2021-01-03 10:30:00,1278.121500307232
2021-01-03 10:40:00,1153.653121729416
2021-01-03 10:50:00,949.1798733779195
2021-01-03 11:00:00,976.3861860267249
2021-01-03 11:10:00,778.680893330058
2021-01-03 11:20:00,974.4569931946936
2021-01-03 11:30:00,919.3762879136204
2021-01-03 11:40:00,1040.5756905339886
2021-01-03 11:50:00,809.4853468951299
2021-01-03 12:00:00,1077.6760174800718
2021-01-03 12:10:00,1279.2053262717052
2021-01-03 12:20:00,949.7320217672409
2021-01-03 12:30:00,1050.6286117570064
2021-01-03 12:40:00,1107.0930195997594
2021-01-03 12:50:00,887.5738493996015
2021-01-03 13:00:00,1011.3659624201013
2021-01-03 13:10:00,967.7713000258732
2021-01-03 13:20:00,983.4692572935855
2021-01-03 13:30:00,807.9891954059232
2021-01-03 13:40:00,966.1262320796751
2021-01-03 13:50:00,1059.4328651661576
2021-01-03 14:00:00,1248.6469375852093
2021-01-03 14:10:00,1148.8334251541025
2021-01-03 14:20:00,1386.1528661329828
2021-01-03 14:30:00,800.5600841087938
2021-01-03 14:40:00,1126.9830906251998
2021-01-03 14:50:00,987.6529133356337
2021-01-03 15:00:00,1387.3868684195068
2021-01-03 15:10:00,786.1846539375317
2021-01-03 15:20:00,778.2942710066756
2021-01-03 15:30:00,824.7307781397091
2021-01-03 15:40:00,518.177210245017
2021-01-03 15:50:00,836.1288200740562
2021-01-03 16:00:00,787.7532247490279
2021-01-03 16:10:00,967.9349528609943
2021-01-03 16:20:00,1004.4603781811622
2021-01-03 16:30:00,1309.5729309668368
2021-01-03 16:40:00,1122.629747766009
2021-01-03 16:50:00,815.3471477621192
2021-01-03 17:00:00,749.2045705879141
2021-01-03 17:10:00,1025.4077383375159
2021-01-03 17:20:00,661.0904816256016
2021-01-03 17:30:00,1289.518962187864
2021-01-03 17:40:00,1157.182233899564
2021-01-03 17:50:00,825.5030431582759
2021-01-03 18:00:00,574.732243581133
2021-01-03 18:10:00,1186.1316615340625
2021-01-03 18:20:00,890.4243664926813
2021-01-03 18:30:00,1158.8479089519751
2021-01-03 18:40:00,590.3286391866984
2021-01-03 18:50:00,787.2459558894536
2021-01-03 19:00:00,906.0538074454488
2021-01-03 19:10:00,912.262663671127
2021-01-03 19:20:00,810.6923519071067
2021-01-03 19:30:00,1023.0918118638047
2021-01-03 19:40:00,682.7916512170337
2021-01-03 19:50:00,865.6113394595656
2021-01-03 20:00:00,915.8955055710427
2021-01-03 20:10:00,992.450988482388
2021-01-03 20:20:00,1029.5907962477165
2021-01-03 20:30:00,660.0218151353748
2021-01-03 20:40:00,575.7876840936913
2021-01-03 20:50:00,1135.7840977277017
2021-01-03 21:00:00,944.3277402767294
2021-01-03 21:10:00,725.7618841346215
2021-01-03 21:20:00,1183.2619493034344
2021-01-03 21:30:00,893.7170137013202
2021-01-03 21:40:00,1103.9702874389584
2021-01-03 21:50:00,879.1216036244208
2021-01-03 22:00:00,1275.2529043036825
2021-01-03 22:10:00,1211.6353179466357
2021-01-03 22:20:00,808.2166314555113
2021-01-03 22:30:00,1049.7445085530146
2021-01-03 22:40:00,981.9049754988096
2021-01-03 22:50:00,1123.9342393428942
2021-01-03 23:00:00,654.5801185694739
2021-01-03 23:10:00,982.1107922196877
2021-01-03 23:20:00,1053.8999604308037
2021-01-03 23:30:00,487.7606690727486
2021-01-03 23:40:00,600.129375252112
2021-01-03 23:50:00,426.1862299932648
2021-01-04 00:00:00,777.3820314724204
2021-01-04 00:10:00,971.9817966379837
2021-01-04 00:20:00,1126.1339870819982
2021-01-04 00:30:00,837.6501182804207
2021-01-04 00:40:00,1145.7022819934418
2021-01-04 00:50:00,541.0863883818145
2021-01-04 01:00:00,473.53726758879884
2021-01-04 01:10:00,800.1909317424007
2021-01-04 01:20:00,885.179990844854
2021-01-04 01:30:00,798.874167800594
2021-01-04 01:40:00,388.9507744602173
2021-01-04 01:50:00,781.6211986635659
2021-01-04 02:00:00,535.5373284767486
2021-01-04 02:10:00,927.3318456333516
2021-01-04 02:20:00,863.6632535166991
2021-01-04 02:30:00,599.2941529606062
2021-01-04 02:40:00,681.4035470388092
2021-01-04 02:50:00,569.2214381045516
2021-01-04 03:00:00,765.3960045351299
2021-01-04 03:10:00,965.8085174521249
2021-01-04 03:20:00,574.4637001114357
2021-01-04 03:30:00,869.2277744676269
2021-01-04 03:40:00,659.1572954106681
2021-01-04 03:50:00,603.4054663465612
2021-01-04 04:00:00,737.3261212504028
2021-01-04 04:10:00,548.4169171401957
2021-01-04 04:20:00,641.4498185643191
2021-01-04 04:30:00,509.2995909114091
2021-01-04 04:40:00,1138.4969602227256
2021-01-04 04:50:00,749.2627657562495
2021-01-04 05:00:00,598.9045165615237
2021-01-04 05:10:00,778.2666882082628
2021-01-04 05:20:00,709.6077936173946
2021-01-04 05:30:00,684.4638756851971
2021-01-04 05:40:00,848.0573075860484
2021-01-04 05:50:00,873.27354738428
2021-01-04 06:00:00,612.2017657782408
2021-01-04 06:10:00,599.6503759924326
2021-01-04 06:20:00,656.2978396240977
2021-01-04 06:30:00,247.40031481587883
2021-01-04 06:40:00,401.205005915585
2021-01-04 06:50:00,974.0591328709911
2021-01-04 07:00:00,1026.101362534711
2021-01-04 07:10:00,643.7067212303101
2021-01-04 07:20:00,805.2140897796878
2021-01-04 07:30:00,748.5242451226769
2021-01-04 07:40:00,1298.4047326989687
2021-01-04 07:50:00,902.880840996426
2021-01-04 08:00:00,649.7026506085173
2021-01-04 08:10:00,480.48150548377043
2021-01-04 08:20:00,346.586961188227
2021-01-04 08:30:00,704.8388838383582
2021-01-04 08:40:00,509.12933209268385
2021-01-04 08:50:00,372.1855504595289
2021-01-04 09:00:00,523.5421076033076
2021-01-04 09:10:00,432.75115115381504
2021-01-04 09:20:00,982.6769165853194
2021-01-04 09:30:00,817.748244246963
2021-01-04 09:40:00,635.981429198532
2021-01-04 09:50:00,929.7045072905696
2021-01-04 10:00:00,645.3132170647746
2021-01-04 10:10:00,453.6908421865429
2021-01-04 10:20:00,926.6649730334175
2021-01-04 10:30:00,725.899087361512
2021-01-04 10:40:00,406.7293128185747
2021-01-04 10:50:00,572.1569156234863
2021-01-04 11:00:00,431.1318494835314
2021-01-04 11:10:00,325.7112435002426
2021-01-04 11:20:00,783.507328971896
2021-01-04 11:30:00,976.1408175759298
2021-01-04 11:40:00,310.51478535640393
2021-01-04 11:50:00,698.7781994683414
2021-01-04 12:00:00,451.9972328062348
2021-01-04 12:10:00,480.6275083536336
2021-01-04 12:20:00,455.4861845595667
2021-01-04 12:30:00,397.06484780756034
2021-01-04 12:40:00,575.4511102735779
2021-01-04 12:50:00,395.4263978741964
2021-01-04 13:00:00,611.5633795943936
2021-01-04 13:10:00,543.2660462715273
2021-01-04 13:20:00,501.3518769311446
2021-01-04 13:30:00,363.44284078451415
2021-01-04 13:40:00,425.40176738145215
2021-01-04 13:50:00,687.6212173857077
2021-01-04 14:00:00,632.4999322414037
2021-01-04 14:10:00,332.56565770617414
2021-01-04 14:20:00,543.6901751701555
2021-01-04 14:30:00,669.8350479920238
2021-01-04 14:40:00,181.3974848150573
2021-01-04 14:50:00,619.6586127235277
2021-01-04 15:00:00,374.1570784735324
2021-01-04 15:10:00,616.4841504433487
2021-01-04 15:20:00,345.3826102817873
2021-01-04 15:30:00,132.71559299732476
2021-01-04 15:40:00,163.82875235009837
2021-01-04 15:50:00,494.587220202955
2021-01-04 16:00:00,532.535595503205
2021-01-04 16:10:00,295.33661727060223
2021-01-04 16:20:00,599.5153738244325
2021-01-04 16:30:00,135.07801213583176
2021-01-04 16:40:00,449.7395205173033
2021-01-04 16:50:00,216.31411977340954
2021-01-04 17:00:00,323.7005524415701
2021-01-04 17:10:00,459.08656860001474
2021-01-04 17:20:00,273.0519792188683
2021-01-04 17:30:00,363.7402307994999
2021-01-04 17:40:00,637.4155703940403
2021-01-04 17:50:00,316.27339746860963
2021-01-04 18:00:00,594.2741631779787
2021-01-04 18:10:00,196.6676587178747
2021-01-04 18:20:00,524.0325867998196
2021-01-04 18:30:00,701.8377430530383
2021-01-04 18:40:00,85.36295354616202
2021-01-04 18:50:00,245.01859677054895
2021-01-04 19:00:00,515.2336627436835
2021-01-04 19:10:00,354.621752082411
2021-01-04 19:20:00,464.86171322211607
2021-01-04 19:30:00,265.22744271496913
2021-01-04 19:40:00,398.7247265406918
2021-01-04 19:50:00,345.64407389900174
2021-01-04 20:00:00,605.699263888112
2021-01-04 20:10:00,418.38104538223354
2021-01-04 20:20:00,430.3622450623421
2021-01-04 20:30:00,275.8020825097276
2021-01-04 20:40:00,255.9830377972545
2021-01-04 20:50:00,262.3106125689287
2021-01-04 21:00:00,423.0219238471608
2021-01-04 21:10:00,255.2352394557278
2021-01-04 21:20:00,392.67925976422237
2021-01-04 21:30:00,745.0882311155453
2021-01-04 21:40:00,499.50854323943554
2021-01-04 21:50:00,255.3462935863916
2021-01-04 22:00:00,556.0531665583176
2021-01-04 22:10:00,229.44679280439988
2021-01-04 22:20:00,101.31933242969899
2021-01-04 22:30:00,99.92436046438965
2021-01-04 22:40:00,77.38825354809137
2021-01-04 22:50:00,221.68852113615105
2021-01-04 23:00:00,290.8886798442463
2021-01-04 23:10:00,617.6990709769393
2021-01-04 23:20:00,342.9966261024943
2021-01-04 23:30:00,228.98364676308492
2021-01-04 23:40:00,433.87064849292886
2021-01-04 23:50:00,179.05845087846407
2021-01-05 00:00:00,305.46402069410675
2021-01-05 00:10:00,407.6801861929017
2021-01-05 00:20:00,47.05040233054741
2021-01-05 00:30:00,472.57113697498454
2021-01-05 00:40:00,306.66699462587
2021-01-05 00:50:00,151.0515397648211
2021-01-05 01:00:00,355.8010512976457
2021-01-05 01:10:00,678.5130729172722
2021-01-05 01:20:00,255.8719651752129
2021-01-05 01:30:00,264.26155567662636
2021-01-05 01:40:00,117.85861626352903
2021-01-05 01:50:00,34.870035725850926
2021-01-05 02:00:00,366.00906438847414
2021-01-05 02:10:00,23.823127821698154
2021-01-05 02:20:00,204.44625540868867
2021-01-05 02:30:00,89.68987930702534
2021-01-05 02:40:00,276.10106305375365
2021-01-05 02:50:00,242.11673968657823
2021-01-05 03:00:00,377.9671427296011
2021-01-05 03:10:00,63.52644703351515
2021-01-05 03:20:00,106.62117360991591
2021-01-05 03:30:00,40.09416432249599
2021-01-05 03:40:00,61.858452749348054
2021-01-05 03:50:00,221.2319606306814
2021-01-05 04:00:00,292.220697589998
2021-01-05 04:10:00,48.56249960662073
2021-01-05 04:20:00,304.83594278150747
2021-01-05 04:30:00,397.0832505360169
2021-01-05 04:40:00,203.6804299191383
2021-01-05 04:50:00,491.3873568503976
2021-01-05 05:00:00,43.6978016965849
2021-01-05 05:10:00,142.84183580335875
2021-01-05 05:20:00,254.6285309397545
2021-01-05 05:30:00,395.34826673275836
2021-01-05 05:40:00,222.03401733868273
2021-01-05 05:50:00,75.06315404545532
2021-01-05 06:00:00,137.19086072250516
2021-01-05 06:10:00,148.88565710034223
2021-01-05 06:20:00,560.3756595025349
2021-01-05 06:30:00,92.0808302099934
2021-01-05 06:40:00,83.12522672907757
2021-01-05 06:50:00,201.40773512120762
2021-01-05 07:00:00,147.46299258354043
2021-01-05 07:10:00,91.043405204423
2021-01-05 07:20:00,116.82399352203203
2021-01-05 07:30:00,130.5678342359889
2021-01-05 07:40:00,407.68142031197726
2021-01-05 07:50:00,295.3621063883454
2021-01-05 08:00:00,339.9163415431386
2021-01-05 08:10:00,85.96373209377653
2021-01-05 08:20:00,186.64158094769482
2021-01-05 08:30:00,18.878303044742633
2021-01-05 08:40:00,12.423604295993762
2021-01-05 08:50:00,215.11643442363945
2021-01-05 09:00:00,347.2151932571693
2021-01-05 09:10:00,292.18761663410805
2021-01-05 09:20:00,50.3238637885325
2021-01-05 09:30:00,109.09786672718674
2021-01-05 09:40:00,231.1413032959963
2021-01-05 09:50:00,364.68981997054294
2021-01-05 10:00:00,125.91841697056839
2021-01-05 10:10:00,29.048352524473895
2021-01-05 10:20:00,306.69927903574114
2021-01-05 10:30:00,312.7167887071178
2021-01-05 10:40:00,125.85056656768023
2021-01-05 10:50:00,270.11955356408623
2021-01-05 11:00:00,120.59255411671049
2021-01-05 11:10:00,374.2906896208675
2021-01-05 11:20:00,127.79668505068895
2021-01-05 11:30:00,138.17679282828064
2021-01-05 11:40:00,627.9913228964701
2021-01-05 11:50:00,104.45266725275032
2021-01-05 12:00:00,144.75795932644465
2021-01-05 12:10:00,35.6953251065784
2021-01-05 12:20:00,261.27296572267664
2021-01-05 12:30:00,111.82516072622198
2021-01-05 12:40:00,172.23233745349242
2021-01-05 12:50:00,344.72357329888325
2021-01-05 13:00:00,386.2928629619427
2021-01-05 13:10:00,121.49290690986747
2021-01-05 13:20:00,135.5048972802328
2021-01-05 13:30:00,148.06647708163598
2021-01-05 13:40:00,108.57162975753535
2021-01-05 13:50:00,182.0040810994848
2021-01-05 14:00:00,272.80398783656955
2021-01-05 14:10:00,272.3790098825254
2021-01-05 14:20:00,174.48943486436497
